household_key,received_campaign,redeemed_coupons,total_campaigns_received,TypeA,TypeB,TypeC,total_campaigns_engaged,total_coupons_received,total_coupons_redeemed,camp_conversion_rate,coupon_conversion_rate,revenue,recency,frequency,GROCERY_spend,DELI_spend,PRODUCE_spend,KIOSK-GAS_spend,DRUG GM_spend,NUTRITION_spend,SALAD BAR_spend,MEAT_spend,age_desc,marital_status_code,income_desc,homeowner_desc,hh_comp_desc,household_size_desc,kid_category_desc,campA_26_converted,campA_30_converted,campA_8_converted,campA_13_converted,campA_18_converted,campB_28_converted,campB_29_converted,campB_1_converted,campB_2_converted,campB_4_converted,campB_5_converted,campB_7_converted,campB_9_converted,campB_10_converted,campB_12_converted,campB_11_converted,campB_16_converted,campB_17_converted,campB_19_converted,campB_22_converted,campB_21_converted,campB_23_converted,campB_25_converted,campB_24_converted,campC_27_converted,campC_3_converted,campC_6_converted,campC_14_converted,campC_15_converted,campC_20_converted,recency_cluster,frequency_cluster,revenue_cluster,rfm_score,segment
85,1,0,6.0,4.0,2.0,0.0,0.0,96.0,0.0,0.0,0.0,4017.509999999972,5,247,1922.8200000000013,408.49999999999983,188.8,318.4500000000001,488.75999999999993,21.09,24.239999999999995,246.43999999999997,25-34,U,35-49K,Unknown,Single Male,1,None/Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,Mid-value
304,1,0,6.0,3.0,2.0,1.0,0.0,99.0,0.0,0.0,0.0,6831.319999999948,4,246,3324.5299999999897,80.5,200.04,1040.46,1043.6899999999996,20.47,3.19,367.9599999999997,25-34,U,50-74K,Unknown,2 Adults No Kids,2,None/Unknown,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,5,Mid-value
334,1,1,6.0,3.0,1.0,2.0,6.0,70.0,6.0,1.0,0.09,4247.869999999984,5,438,2695.6899999999955,129.91000000000003,314.25000000000017,96.65,696.0999999999998,38.59,11.22,19.18,45-54,A,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1,5,Mid-value
1892,1,0,4.0,2.0,1.0,1.0,0.0,71.0,0.0,0.0,0.0,5060.569999999989,4,279,2325.970000000005,279.82000000000005,220.43000000000006,372.01,643.5100000000008,0.0,15.32,657.5,35-44,A,35-49K,Homeowner,2 Adults Kids,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,5,Mid-value
20,1,0,4.0,2.0,2.0,0.0,0.0,58.0,0.0,0.0,0.0,5803.589999999976,0,301,2996.0599999999945,0.0,112.01,1098.17,461.3099999999996,0.0,0.0,324.9900000000002,25-34,A,75-99K,Renter,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
27,1,0,6.0,4.0,2.0,0.0,0.0,116.0,0.0,0.0,0.0,4341.309999999981,0,299,2410.9700000000007,172.48999999999992,73.38999999999997,0.0,1415.7199999999966,3.0,0.0,43.86000000000002,45-54,U,25-34K,Probable Renter,Single Female,1,None/Unknown,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
131,1,0,5.0,4.0,1.0,0.0,0.0,79.0,0.0,0.0,0.0,5259.809999999969,0,316,2300.51,186.47,348.11000000000024,307.02,1189.8700000000003,22.61,2.8200000000000003,386.41000000000014,45-54,U,50-74K,Unknown,2 Adults No Kids,2,None/Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
263,1,0,4.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,4778.049999999954,1,261,2385.820000000004,246.24,407.6100000000007,0.0,371.96,108.19999999999996,30.71,664.6799999999997,45-54,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
351,1,1,4.0,2.0,2.0,0.0,2.0,57.0,2.0,0.5,0.04,6313.529999999907,1,239,2308.4199999999983,106.21,392.19000000000017,116.25,2195.3299999999967,17.520000000000003,4.94,568.5599999999997,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
378,1,1,4.0,3.0,1.0,0.0,6.0,61.0,6.0,1.5,0.1,4012.5799999999763,0,285,1968.6000000000015,46.11000000000001,285.36000000000024,312.0,894.8500000000003,6.98,64.64000000000001,133.51999999999998,55-64,A,50-74K,Homeowner,Single Female,2,None/Unknown,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
413,1,0,6.0,4.0,2.0,0.0,0.0,85.0,0.0,0.0,0.0,5244.009999999962,1,251,1558.4500000000035,586.5800000000004,454.98000000000013,1262.28,544.6000000000007,2.99,4.87,189.96,45-54,U,100-124K,Unknown,Unknown,1,None/Unknown,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
454,1,1,6.0,4.0,2.0,0.0,1.0,95.0,1.0,0.17,0.01,6494.499999999945,1,276,4141.719999999995,9.46,508.63000000000085,0.0,601.7300000000004,0.39,0.0,863.0,55-64,U,35-49K,Unknown,Single Male,1,None/Unknown,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
510,1,0,8.0,2.0,5.0,1.0,0.0,103.0,0.0,0.0,0.0,6476.1699999999255,1,290,3224.459999999984,169.68,559.1600000000005,771.5699999999997,713.2200000000009,35.81000000000001,0.0,425.93,35-44,A,250K+,Homeowner,2 Adults Kids,3,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1,6,Mid-value
560,1,1,5.0,4.0,0.0,1.0,3.0,90.0,3.0,0.6,0.03,5610.0699999999515,0,261,2649.53,66.05000000000001,254.92,797.8299999999997,944.1300000000008,21.78,1.9,226.00000000000003,19-24,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,6,Mid-value
661,1,0,4.0,2.0,2.0,0.0,0.0,53.0,0.0,0.0,0.0,6988.769999999952,0,301,2950.629999999988,30.66,102.23999999999998,0.0,3085.07,0.0,0.0,688.8399999999998,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
768,1,0,3.0,1.0,2.0,0.0,0.0,39.0,0.0,0.0,0.0,5065.239999999955,0,377,2512.4299999999907,72.82000000000002,287.50999999999993,977.02,436.26000000000016,24.270000000000003,5.84,232.40999999999988,35-44,A,50-74K,Renter,Single Female,2,None/Unknown,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
771,1,1,5.0,2.0,2.0,1.0,3.0,104.0,3.0,0.6,0.03,6327.3599999999315,0,396,2888.849999999995,255.71000000000004,788.9300000000003,30.0,1230.3200000000031,18.97,8.17,381.26000000000033,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,6,Mid-value
788,1,1,7.0,4.0,2.0,1.0,8.0,117.0,8.0,1.14,0.07,6060.539999999979,0,245,3214.1899999999955,53.87000000000001,161.53999999999996,783.61,664.4999999999998,2.48,21.11,533.2600000000001,25-34,U,Under 15K,Unknown,1 Adult Kids,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,6,Mid-value
898,1,0,3.0,2.0,1.0,0.0,0.0,44.0,0.0,0.0,0.0,6493.13999999993,1,245,2366.4800000000023,144.62,1051.2600000000011,855.9300000000003,704.2300000000005,37.91,0.0,420.7300000000001,55-64,A,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
906,1,0,5.0,2.0,3.0,0.0,0.0,91.0,0.0,0.0,0.0,6155.409999999972,1,327,3379.369999999999,82.17,159.70000000000005,119.71,257.9599999999999,22.93000000000001,42.4,183.9,55-64,A,Under 15K,Homeowner,Single Female,2,None/Unknown,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
1045,1,0,4.0,2.0,2.0,0.0,0.0,64.0,0.0,0.0,0.0,4005.859999999977,0,251,1822.3300000000052,167.19000000000003,207.62,1108.8300000000004,266.5300000000001,26.14000000000001,23.89,109.74,25-34,A,Under 15K,Homeowner,Single Male,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
1130,1,0,5.0,4.0,0.0,1.0,0.0,98.0,0.0,0.0,0.0,5150.74999999996,0,303,2451.5599999999954,355.9600000000001,418.60000000000036,20.0,652.7200000000006,39.29,19.33,540.69,55-64,U,25-34K,Renter,2 Adults Kids,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,6,Mid-value
1146,1,1,6.0,2.0,4.0,0.0,6.0,91.0,6.0,1.0,0.07,6331.829999999985,0,270,2998.490000000003,91.47999999999998,222.0100000000001,450.30000000000007,1217.7700000000004,11.34,67.86,251.82,35-44,B,35-49K,Homeowner,1 Adult Kids,4,3+,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
1305,1,1,5.0,2.0,3.0,0.0,2.0,72.0,2.0,0.4,0.03,7065.939999999953,3,350,3245.1000000000013,74.42999999999998,78.15999999999998,673.0799999999998,2205.6599999999985,3.5,0.0,315.13999999999993,19-24,B,Under 15K,Renter,1 Adult Kids,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
1326,1,1,5.0,2.0,2.0,1.0,1.0,85.0,1.0,0.2,0.01,6278.8099999999695,0,291,3082.2999999999956,232.6,349.3300000000001,1093.75,566.8800000000001,7.74,7.42,386.46000000000015,45-54,U,Under 15K,Homeowner,Single Male,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,6,Mid-value
1419,1,0,1.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,6459.789999999962,0,459,3954.969999999983,283.98,182.00000000000003,168.69,469.43,7.9300000000000015,16.62,838.8900000000003,35-44,U,35-49K,Unknown,Single Female,1,None/Unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
1461,1,0,3.0,2.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,5174.509999999984,0,241,2377.130000000003,80.54,211.51000000000008,852.21,356.33000000000015,9.94,5.8900000000000015,755.2299999999997,35-44,U,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
1491,1,1,5.0,2.0,2.0,1.0,1.0,58.0,1.0,0.2,0.02,4472.879999999963,1,239,2490.6199999999994,83.64,494.1700000000005,0.0,802.2000000000007,11.96,36.06,343.97000000000014,65+,U,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1,6,Mid-value
1534,1,1,6.0,2.0,3.0,1.0,2.0,97.0,2.0,0.33,0.02,6354.939999999938,2,244,3709.149999999988,74.88000000000002,255.4500000000001,1313.8199999999995,423.3100000000002,49.36000000000001,33.36999999999999,135.92999999999998,25-34,A,75-99K,Renter,2 Adults Kids,3,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1,6,Mid-value
1829,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,5653.349999999948,2,279,3018.4699999999925,220.66000000000008,604.3700000000008,694.54,352.15000000000015,17.270000000000003,7.15,111.6,65+,A,75-99K,Homeowner,Single Female,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
1873,1,0,6.0,4.0,2.0,0.0,0.0,94.0,0.0,0.0,0.0,4884.109999999986,1,237,1958.3500000000024,130.95999999999998,242.0600000000001,878.52,1319.1900000000007,12.34,0.0,93.20999999999998,35-44,U,15-24K,Unknown,Single Male,1,None/Unknown,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
1879,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,4053.0699999999733,2,236,2328.740000000005,724.2300000000005,486.1700000000001,0.0,391.22000000000014,11.99,13.410000000000005,23.82,65+,A,35-49K,Unknown,Single Male,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
1907,1,1,7.0,2.0,4.0,1.0,3.0,106.0,3.0,0.43,0.03,6403.449999999945,0,305,2827.8399999999965,755.2900000000003,276.53000000000003,851.7099999999997,603.5199999999999,18.95,0.0,668.82,25-34,B,50-74K,Unknown,Single Male,1,None/Unknown,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,6,Mid-value
1917,1,1,10.0,3.0,3.0,4.0,6.0,170.0,6.0,0.6,0.04,5588.219999999929,1,242,3471.649999999988,191.59,299.83,0.0,859.9800000000013,59.73000000000002,0.0,142.39000000000004,65+,U,15-24K,Unknown,Single Female,1,None/Unknown,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,2,1,6,Mid-value
2012,1,0,4.0,2.0,2.0,0.0,0.0,57.0,0.0,0.0,0.0,6621.6699999999655,0,240,2752.3000000000056,84.91,58.76000000000001,935.49,1102.5300000000007,0.0,1.12,488.29999999999984,45-54,A,25-34K,Renter,Single Male,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
2070,1,0,3.0,2.0,1.0,0.0,0.0,46.0,0.0,0.0,0.0,5119.6499999999905,0,438,2548.709999999997,58.82000000000002,271.85,208.01,999.660000000002,39.49,1.44,392.67,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
2086,1,0,4.0,1.0,3.0,0.0,0.0,62.0,0.0,0.0,0.0,4219.379999999973,0,423,2015.750000000001,122.08999999999996,584.9300000000002,78.09,487.28000000000014,64.29,15.79,212.08999999999997,45-54,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
2194,1,0,9.0,4.0,4.0,1.0,0.0,136.0,0.0,0.0,0.0,5815.729999999944,2,317,3121.979999999986,426.70000000000033,475.6100000000003,688.5899999999998,449.61000000000035,8.19,35.4,142.39,55-64,B,25-34K,Homeowner,Single Male,1,None/Unknown,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,6,Mid-value
2198,1,0,2.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,5172.589999999955,2,309,2713.779999999993,231.28000000000003,279.2100000000001,469.4,971.1300000000014,40.45,0.0,246.64,35-44,B,25-34K,Unknown,Single Female,1,None/Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
2341,1,1,8.0,3.0,3.0,2.0,2.0,111.0,2.0,0.25,0.02,5272.039999999968,0,281,3103.499999999995,2.0,230.21000000000006,55.0,1020.2200000000006,0.0,0.0,453.75999999999993,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,Mid-value
2427,1,1,7.0,4.0,1.0,2.0,3.0,137.0,3.0,0.43,0.02,6971.399999999937,0,272,3360.8399999999983,424.72000000000014,580.1300000000006,1207.7499999999998,554.1500000000004,18.47,5.63,247.20999999999995,35-44,A,50-74K,Homeowner,2 Adults Kids,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,2,1,6,Mid-value
762,1,0,7.0,2.0,5.0,0.0,0.0,119.0,0.0,0.0,0.0,6960.379999999898,1,735,2345.42,294.3700000000002,421.0300000000003,739.53,1499.120000000001,276.37000000000006,498.66999999999985,116.54999999999998,35-44,A,125-149K,Renter,Single Female,2,None/Unknown,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,7,High-value
1479,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6808.869999999942,0,586,2706.7499999999945,64.92000000000002,145.81999999999996,297.29,3111.9899999999957,0.0,3.51,62.40000000000001,45-54,U,15-24K,Probable Renter,Unknown,1,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,7,High-value
1707,1,1,4.0,3.0,1.0,0.0,1.0,61.0,1.0,0.25,0.02,5544.419999999947,0,624,2984.4099999999958,171.16000000000014,104.82000000000002,0.0,1703.2100000000025,29.62,10.11,97.53,35-44,B,25-34K,Unknown,Single Female,1,None/Unknown,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,7,High-value
256,1,1,8.0,4.0,3.0,1.0,19.0,130.0,19.0,2.38,0.15,8139.969999999887,7,106,5323.629999999946,14.96,404.7300000000006,270.95,1343.4700000000016,30.26,0.0,285.6,25-34,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,4,Mid-value
1845,1,1,7.0,2.0,4.0,1.0,2.0,104.0,2.0,0.29,0.02,10715.739999999865,5,120,5716.109999999927,423.60000000000025,1512.6200000000024,60.0,1841.5500000000027,19.76,2.0,384.19,45-54,U,175-199K,Unknown,2 Adults Kids,3,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,4,Mid-value
1995,1,1,7.0,2.0,5.0,0.0,5.0,121.0,5.0,0.71,0.04,10650.389999999872,4,102,5041.219999999942,205.60000000000008,768.6800000000003,519.21,1513.5400000000013,1218.0000000000016,32.77,418.46999999999986,25-34,B,25-34K,Unknown,1 Adult Kids,3,2,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,Mid-value
2185,1,1,9.0,4.0,4.0,1.0,3.0,152.0,3.0,0.33,0.02,7480.899999999903,4,91,3623.859999999983,42.53,240.77000000000007,0.0,1960.6700000000005,15.0,5.91,421.26,25-34,U,125-149K,Homeowner,2 Adults Kids,4,2,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,4,Mid-value
2193,1,0,6.0,4.0,2.0,0.0,0.0,92.0,0.0,0.0,0.0,8178.229999999859,6,102,4098.879999999971,134.49999999999997,966.2600000000012,457.15,1175.6600000000014,209.98999999999992,11.79,324.5500000000001,25-34,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,Mid-value
2295,1,0,6.0,3.0,2.0,1.0,0.0,103.0,0.0,0.0,0.0,7376.22999999993,8,80,4114.609999999992,90.61,574.1100000000001,134.0,960.370000000001,48.17,0.0,531.3599999999999,35-44,B,35-49K,Renter,Single Male,1,None/Unknown,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,4,Mid-value
2479,1,0,6.0,1.0,4.0,1.0,0.0,65.0,0.0,0.0,0.0,11173.499999999949,5,105,5319.3599999999515,676.3100000000004,683.6300000000008,776.3899999999999,2739.509999999985,26.85,18.32,387.97000000000014,25-34,U,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,4,Mid-value
2134,1,1,7.0,4.0,2.0,1.0,1.0,94.0,1.0,0.14,0.01,7431.389999999906,11,64,3337.4999999999845,12.27,1220.7200000000016,0.0,1105.5400000000018,205.10000000000005,0.0,699.9499999999998,35-44,U,35-49K,Unknown,Single Female,1,None/Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,Low-value
2317,1,1,13.0,4.0,7.0,2.0,8.0,222.0,8.0,0.62,0.04,10919.629999999925,11,119,6290.509999999944,628.05,1160.7500000000011,539.11,806.1200000000009,299.13000000000017,0.0,614.1100000000002,35-44,A,50-74K,Homeowner,2 Adults Kids,5+,3+,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,3,Low-value
392,1,0,3.0,2.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,8737.689999999895,0,82,4586.389999999965,257.50000000000006,844.7000000000011,0.0,1551.0900000000013,10.97,5.13,830.2100000000005,35-44,A,250K+,Homeowner,2 Adults Kids,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,5,Mid-value
871,1,0,5.0,2.0,3.0,0.0,0.0,73.0,0.0,0.0,0.0,8226.229999999889,0,104,4558.57999999997,224.57,1097.8800000000012,46.46,1077.1700000000003,83.43999999999998,0.0,506.26000000000016,35-44,A,200-249K,Homeowner,2 Adults Kids,3,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,5,Mid-value
973,1,0,5.0,2.0,1.0,2.0,0.0,72.0,0.0,0.0,0.0,10576.159999999874,2,68,2279.4599999999978,504.3799999999998,891.7000000000011,150.63,975.8100000000011,4462.679999999961,0.0,618.2700000000002,35-44,A,50-74K,Homeowner,2 Adults Kids,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,2,5,Mid-value
1081,1,1,5.0,2.0,2.0,1.0,2.0,78.0,2.0,0.4,0.03,8418.369999999866,0,122,3590.6099999999865,375.32000000000016,677.1600000000013,29.43,1505.3900000000024,13.47,0.0,1316.5799999999995,55-64,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,5,Mid-value
1764,1,1,8.0,2.0,5.0,1.0,9.0,119.0,9.0,1.12,0.08,7505.759999999923,2,79,3296.499999999993,56.65000000000001,510.35000000000036,637.41,1604.33,39.37000000000001,9.85,666.6099999999999,45-54,A,75-99K,Homeowner,2 Adults Kids,4,2,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,5,Mid-value
1848,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,9252.079999999853,1,89,5304.249999999953,459.36000000000035,414.70000000000016,443.76,1575.7400000000018,46.26,249.95,187.9,45-54,A,75-99K,Homeowner,Unknown,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,5,Mid-value
1899,1,1,8.0,2.0,5.0,1.0,6.0,130.0,6.0,0.75,0.05,9315.95999999993,0,56,5809.879999999961,287.92,429.0200000000003,20.0,1310.0000000000011,87.16999999999999,0.0,684.8600000000001,25-34,A,25-34K,Homeowner,2 Adults Kids,3,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,5,Mid-value
2328,1,0,7.0,4.0,1.0,2.0,0.0,130.0,0.0,0.0,0.0,11119.569999999863,0,123,5341.7799999999515,526.4000000000002,985.9200000000012,105.38,1924.3100000000034,31.82000000000001,45.290000000000006,733.3700000000003,45-54,U,250K+,Homeowner,2 Adults No Kids,2,None/Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,2,5,Mid-value
2489,1,1,10.0,3.0,5.0,2.0,27.0,138.0,27.0,2.7,0.2,8836.079999999902,1,118,5039.829999999979,218.23000000000008,693.0300000000003,427.4,1258.9700000000016,63.94,0.0,508.3300000000002,35-44,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,2,5,Mid-value
113,1,1,7.0,2.0,4.0,1.0,1.0,79.0,1.0,0.14,0.01,11898.579999999924,5,178,5556.029999999955,253.07,1239.1900000000012,2176.45,1122.6600000000008,116.59,3.5200000000000005,307.93,35-44,A,125-149K,Homeowner,2 Adults Kids,4,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,5,Mid-value
