household_key,received_campaign,redeemed_coupons,total_campaigns_received,TypeA,TypeB,TypeC,total_campaigns_engaged,total_coupons_received,total_coupons_redeemed,camp_conversion_rate,coupon_conversion_rate,revenue,recency,frequency,GROCERY_spend,DELI_spend,PRODUCE_spend,KIOSK-GAS_spend,DRUG GM_spend,NUTRITION_spend,SALAD BAR_spend,MEAT_spend,age_desc,marital_status_code,income_desc,homeowner_desc,hh_comp_desc,household_size_desc,kid_category_desc,campA_26_converted,campA_30_converted,campA_8_converted,campA_13_converted,campA_18_converted,campB_28_converted,campB_29_converted,campB_1_converted,campB_2_converted,campB_4_converted,campB_5_converted,campB_7_converted,campB_9_converted,campB_10_converted,campB_12_converted,campB_11_converted,campB_16_converted,campB_17_converted,campB_19_converted,campB_22_converted,campB_21_converted,campB_23_converted,campB_25_converted,campB_24_converted,campC_27_converted,campC_3_converted,campC_6_converted,campC_14_converted,campC_15_converted,campC_20_converted,recency_cluster,frequency_cluster,revenue_cluster,rfm_score,segment
2129,1,0,5.0,2.0,3.0,0.0,0.0,68.0,0.0,0.0,0.0,5695.289999999968,0,138,2975.599999999997,112.06000000000002,314.2200000000001,380.12,432.92999999999984,6.9799999999999995,15.74,347.3100000000001,25-34,U,35-49K,Unknown,1 Adult Kids,2,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,Mid-value
2168,1,1,4.0,4.0,0.0,0.0,1.0,64.0,1.0,0.25,0.02,4524.019999999957,1,159,1848.2200000000032,120.96000000000001,495.1500000000008,0.0,428.2800000000003,2.99,0.6,729.67,35-44,U,50-74K,Unknown,Single Female,1,None/Unknown,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,Mid-value
2199,1,1,5.0,2.0,2.0,1.0,8.0,64.0,8.0,1.6,0.12,4872.499999999961,3,133,2709.4499999999935,66.5,428.7100000000005,869.85,171.60999999999993,0.0,0.0,314.03999999999996,19-24,U,50-74K,Unknown,2 Adults Kids,3,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,5,Mid-value
2200,1,1,9.0,4.0,4.0,1.0,10.0,164.0,10.0,1.11,0.06,7011.029999999934,1,163,3751.319999999988,62.77,424.9200000000005,1009.7400000000001,346.54,36.32,0.0,715.3599999999996,45-54,U,Under 15K,Unknown,Single Male,1,None/Unknown,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,5,Mid-value
2209,1,0,3.0,1.0,2.0,0.0,0.0,45.0,0.0,0.0,0.0,5288.319999999956,1,192,1934.3500000000015,140.92,341.0000000000003,45.0,962.6300000000007,23.730000000000004,42.230000000000004,145.27,25-34,A,35-49K,Renter,2 Adults Kids,5+,3+,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,Mid-value
2233,1,1,8.0,3.0,4.0,1.0,8.0,125.0,8.0,1.0,0.06,6806.099999999917,2,235,2701.909999999992,367.78000000000003,828.7200000000013,1114.92,776.5100000000009,167.01,23.79,298.01000000000005,25-34,B,150-174K,Homeowner,Single Male,1,None/Unknown,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,5,Mid-value
2234,1,0,2.0,1.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,5782.65999999994,2,136,2281.9000000000074,192.99000000000007,480.84000000000054,572.4,283.71000000000004,19.259999999999998,0.0,836.5600000000007,65+,A,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,5,Mid-value
2252,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6745.049999999944,0,207,3048.9299999999944,89.58999999999997,388.55000000000024,1032.9499999999998,703.2900000000004,8.36,3.95,610.1800000000001,45-54,A,50-74K,Homeowner,2 Adults Kids,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,Mid-value
2307,1,0,6.0,4.0,1.0,1.0,0.0,98.0,0.0,0.0,0.0,4979.899999999981,2,144,2800.519999999996,312.24000000000007,283.8500000000001,594.1,561.9300000000005,8.79,41.18,250.82000000000002,45-54,A,75-99K,Homeowner,2 Adults Kids,3,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,5,Mid-value
2342,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4686.719999999984,3,158,1593.3600000000029,25.529999999999998,152.57999999999998,2032.0099999999998,134.2,0.0,0.0,561.29,55-64,U,100-124K,Homeowner,Unknown,1,None/Unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,Mid-value
2370,1,1,3.0,2.0,1.0,0.0,2.0,45.0,2.0,0.67,0.04,4221.369999999987,0,136,1865.830000000005,198.18000000000006,199.08000000000004,218.7,210.79000000000002,3.49,0.6,625.3800000000002,25-34,A,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,Mid-value
2407,1,1,4.0,4.0,0.0,0.0,4.0,64.0,4.0,1.0,0.06,5192.149999999986,0,136,3147.4200000000033,63.030000000000015,293.5400000000001,0.0,133.45,13.84,0.0,198.81,45-54,A,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,Mid-value
2445,1,0,6.0,4.0,2.0,0.0,0.0,94.0,0.0,0.0,0.0,5485.029999999962,3,189,3338.1599999999926,111.96,163.61,358.18999999999994,803.1100000000001,15.0,3.71,369.4099999999999,45-54,U,35-49K,Unknown,Unknown,1,None/Unknown,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,Mid-value
2497,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,5619.48999999996,3,183,3355.0599999999927,208.49999999999997,610.4000000000003,0.0,456.0100000000002,0.0,3.94,582.62,45-54,U,35-49K,Unknown,Single Male,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,Mid-value
1031,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4232.119999999972,29,146,1573.3100000000022,211.8600000000001,309.3600000000002,970.02,730.8000000000008,6.43,0.0,171.61,35-44,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,Low-value
1396,1,1,2.0,2.0,0.0,0.0,1.0,32.0,1.0,0.5,0.03,7003.23999999993,32,225,3628.95999999999,531.8899999999999,501.34000000000066,524.2099999999999,221.61999999999998,8.37,4.48,796.2599999999994,65+,A,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,Low-value
85,1,0,6.0,4.0,2.0,0.0,0.0,96.0,0.0,0.0,0.0,4017.509999999972,5,247,1922.8200000000015,408.4999999999999,188.8,318.45000000000005,488.75999999999993,21.09,24.239999999999995,246.43999999999994,25-34,U,35-49K,Unknown,Single Male,1,None/Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,Mid-value
304,1,0,6.0,3.0,2.0,1.0,0.0,99.0,0.0,0.0,0.0,6831.319999999948,4,246,3324.52999999999,80.5,200.04,1040.46,1043.6899999999998,20.47,3.19,367.9599999999997,25-34,U,50-74K,Unknown,2 Adults No Kids,2,None/Unknown,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,5,Mid-value
334,1,1,6.0,3.0,1.0,2.0,6.0,70.0,6.0,1.0,0.09,4247.869999999985,5,438,2695.6899999999955,129.91000000000003,314.25000000000017,96.65,696.0999999999999,38.59,11.22,19.18,45-54,A,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1,5,Mid-value
1892,1,0,4.0,2.0,1.0,1.0,0.0,71.0,0.0,0.0,0.0,5060.569999999989,4,279,2325.9700000000043,279.82000000000005,220.43000000000006,372.01,643.5100000000009,0.0,15.32,657.5,35-44,A,35-49K,Homeowner,2 Adults Kids,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,5,Mid-value
20,1,0,4.0,2.0,2.0,0.0,0.0,58.0,0.0,0.0,0.0,5803.589999999976,0,301,2996.0599999999945,0.0,112.01,1098.17,461.30999999999955,0.0,0.0,324.9900000000002,25-34,A,75-99K,Renter,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
27,1,0,6.0,4.0,2.0,0.0,0.0,116.0,0.0,0.0,0.0,4341.309999999981,0,299,2410.9700000000007,172.48999999999992,73.38999999999997,0.0,1415.7199999999966,3.0,0.0,43.860000000000014,45-54,U,25-34K,Probable Renter,Single Female,1,None/Unknown,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
131,1,0,5.0,4.0,1.0,0.0,0.0,79.0,0.0,0.0,0.0,5259.809999999968,0,316,2300.51,186.46999999999997,348.11000000000024,307.02,1189.8700000000003,22.609999999999996,2.8200000000000003,386.4100000000001,45-54,U,50-74K,Unknown,2 Adults No Kids,2,None/Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
263,1,0,4.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,4778.049999999954,1,261,2385.820000000004,246.24,407.6100000000007,0.0,371.96000000000004,108.19999999999997,30.709999999999997,664.6799999999998,45-54,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
351,1,1,4.0,2.0,2.0,0.0,2.0,57.0,2.0,0.5,0.04,6313.529999999907,1,239,2308.4199999999983,106.21000000000001,392.1900000000002,116.25,2195.3299999999967,17.520000000000003,4.9399999999999995,568.5599999999997,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
378,1,1,4.0,3.0,1.0,0.0,6.0,61.0,6.0,1.5,0.1,4012.5799999999754,0,285,1968.6000000000017,46.11000000000001,285.36000000000024,312.0,894.8500000000003,6.98,64.64000000000001,133.51999999999998,55-64,A,50-74K,Homeowner,Single Female,2,None/Unknown,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
413,1,0,6.0,4.0,2.0,0.0,0.0,85.0,0.0,0.0,0.0,5244.009999999962,1,251,1558.4500000000032,586.5800000000004,454.9800000000002,1262.28,544.6000000000007,2.99,4.87,189.96,45-54,U,100-124K,Unknown,Unknown,1,None/Unknown,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
454,1,1,6.0,4.0,2.0,0.0,1.0,95.0,1.0,0.17,0.01,6494.499999999945,1,276,4141.719999999995,9.459999999999999,508.6300000000009,0.0,601.7300000000004,0.39,0.0,863.0,55-64,U,35-49K,Unknown,Single Male,1,None/Unknown,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
510,1,0,8.0,2.0,5.0,1.0,0.0,103.0,0.0,0.0,0.0,6476.1699999999255,1,290,3224.4599999999837,169.68,559.1600000000005,771.5699999999998,713.2200000000009,35.81000000000001,0.0,425.93,35-44,A,250K+,Homeowner,2 Adults Kids,3,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1,6,Mid-value
560,1,1,5.0,4.0,0.0,1.0,3.0,90.0,3.0,0.6,0.03,5610.069999999951,0,261,2649.5299999999997,66.05000000000001,254.92,797.8299999999998,944.1300000000007,21.78,1.9,226.00000000000003,19-24,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,6,Mid-value
661,1,0,4.0,2.0,2.0,0.0,0.0,53.0,0.0,0.0,0.0,6988.769999999953,0,301,2950.6299999999874,30.66,102.23999999999998,0.0,3085.0699999999997,0.0,0.0,688.8399999999999,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
768,1,0,3.0,1.0,2.0,0.0,0.0,39.0,0.0,0.0,0.0,5065.239999999955,0,377,2512.4299999999903,72.82000000000001,287.50999999999993,977.02,436.2600000000002,24.270000000000003,5.84,232.40999999999988,35-44,A,50-74K,Renter,Single Female,2,None/Unknown,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
771,1,1,5.0,2.0,2.0,1.0,3.0,104.0,3.0,0.6,0.03,6327.359999999932,0,396,2888.849999999995,255.71000000000004,788.9300000000002,30.0,1230.320000000003,18.97,8.17,381.2600000000003,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,6,Mid-value
788,1,1,7.0,4.0,2.0,1.0,8.0,117.0,8.0,1.14,0.07,6060.539999999979,0,245,3214.189999999996,53.870000000000005,161.53999999999996,783.61,664.4999999999997,2.48,21.11,533.2600000000001,25-34,U,Under 15K,Unknown,1 Adult Kids,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,6,Mid-value
898,1,0,3.0,2.0,1.0,0.0,0.0,44.0,0.0,0.0,0.0,6493.139999999931,1,245,2366.480000000002,144.62,1051.2600000000011,855.9300000000002,704.2300000000005,37.910000000000004,0.0,420.73000000000013,55-64,A,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
906,1,0,5.0,2.0,3.0,0.0,0.0,91.0,0.0,0.0,0.0,6155.409999999972,1,327,3379.369999999999,82.17,159.70000000000002,119.71,257.9599999999999,22.930000000000007,42.4,183.89999999999998,55-64,A,Under 15K,Homeowner,Single Female,2,None/Unknown,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
1045,1,0,4.0,2.0,2.0,0.0,0.0,64.0,0.0,0.0,0.0,4005.859999999977,0,251,1822.3300000000054,167.19000000000003,207.62,1108.8300000000002,266.5300000000001,26.140000000000008,23.89,109.74,25-34,A,Under 15K,Homeowner,Single Male,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
1130,1,0,5.0,4.0,0.0,1.0,0.0,98.0,0.0,0.0,0.0,5150.74999999996,0,303,2451.5599999999954,355.96000000000004,418.60000000000036,20.0,652.7200000000006,39.29,19.33,540.69,55-64,U,25-34K,Renter,2 Adults Kids,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,6,Mid-value
1146,1,1,6.0,2.0,4.0,0.0,6.0,91.0,6.0,1.0,0.07,6331.8299999999845,0,270,2998.490000000003,91.47999999999998,222.01000000000013,450.30000000000007,1217.7700000000004,11.34,67.86,251.81999999999996,35-44,B,35-49K,Homeowner,1 Adult Kids,4,3+,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
1305,1,1,5.0,2.0,3.0,0.0,2.0,72.0,2.0,0.4,0.03,7065.939999999954,3,350,3245.100000000001,74.42999999999999,78.15999999999998,673.0799999999999,2205.6599999999985,3.5,0.0,315.13999999999993,19-24,B,Under 15K,Renter,1 Adult Kids,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
1326,1,1,5.0,2.0,2.0,1.0,1.0,85.0,1.0,0.2,0.01,6278.8099999999695,0,291,3082.299999999996,232.6,349.33000000000004,1093.75,566.8800000000001,7.74,7.42,386.4600000000001,45-54,U,Under 15K,Homeowner,Single Male,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,6,Mid-value
1419,1,0,1.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,6459.789999999962,0,459,3954.969999999983,283.97999999999996,182.00000000000003,168.69,469.42999999999995,7.930000000000001,16.62,838.8900000000003,35-44,U,35-49K,Unknown,Single Female,1,None/Unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
1461,1,0,3.0,2.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,5174.509999999984,0,241,2377.130000000003,80.54,211.51000000000008,852.21,356.3300000000001,9.940000000000001,5.890000000000001,755.2299999999997,35-44,U,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
1491,1,1,5.0,2.0,2.0,1.0,1.0,58.0,1.0,0.2,0.02,4472.879999999963,1,239,2490.6199999999994,83.64,494.17000000000047,0.0,802.2000000000008,11.96,36.06,343.97000000000014,65+,U,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1,6,Mid-value
1534,1,1,6.0,2.0,3.0,1.0,2.0,97.0,2.0,0.33,0.02,6354.939999999938,2,244,3709.1499999999883,74.88000000000001,255.45000000000013,1313.8199999999997,423.31000000000023,49.36000000000001,33.36999999999999,135.92999999999998,25-34,A,75-99K,Renter,2 Adults Kids,3,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1,6,Mid-value
1829,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,5653.349999999948,2,279,3018.4699999999925,220.66000000000008,604.3700000000007,694.54,352.1500000000002,17.270000000000003,7.15,111.6,65+,A,75-99K,Homeowner,Single Female,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
1907,1,1,7.0,2.0,4.0,1.0,3.0,106.0,3.0,0.43,0.03,6403.449999999945,0,305,2827.8399999999965,755.2900000000004,276.53000000000003,851.7099999999998,603.5199999999999,18.95,0.0,668.82,25-34,B,50-74K,Unknown,Single Male,1,None/Unknown,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,6,Mid-value
1917,1,1,10.0,3.0,3.0,4.0,6.0,170.0,6.0,0.6,0.04,5588.219999999929,1,242,3471.649999999988,191.59,299.83,0.0,859.9800000000012,59.73000000000002,0.0,142.39000000000004,65+,U,15-24K,Unknown,Single Female,1,None/Unknown,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,2,1,6,Mid-value
2012,1,0,4.0,2.0,2.0,0.0,0.0,57.0,0.0,0.0,0.0,6621.669999999966,0,240,2752.3000000000056,84.91,58.760000000000005,935.4899999999999,1102.5300000000007,0.0,1.12,488.29999999999984,45-54,A,25-34K,Renter,Single Male,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
2070,1,0,3.0,2.0,1.0,0.0,0.0,46.0,0.0,0.0,0.0,5119.649999999991,0,438,2548.709999999997,58.82000000000002,271.85,208.01,999.660000000002,39.489999999999995,1.44,392.67,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
2086,1,0,4.0,1.0,3.0,0.0,0.0,62.0,0.0,0.0,0.0,4219.379999999973,0,423,2015.750000000001,122.08999999999996,584.9300000000003,78.09,487.28000000000014,64.29,15.79,212.08999999999995,45-54,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
2194,1,0,9.0,4.0,4.0,1.0,0.0,136.0,0.0,0.0,0.0,5815.729999999944,2,317,3121.979999999986,426.7000000000003,475.6100000000003,688.5899999999999,449.61000000000035,8.19,35.4,142.39000000000001,55-64,B,25-34K,Homeowner,Single Male,1,None/Unknown,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,6,Mid-value
2198,1,0,2.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,5172.589999999954,2,309,2713.7799999999934,231.28000000000003,279.21000000000015,469.40000000000003,971.1300000000014,40.45,0.0,246.64000000000001,35-44,B,25-34K,Unknown,Single Female,1,None/Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,6,Mid-value
2341,1,1,8.0,3.0,3.0,2.0,2.0,111.0,2.0,0.25,0.02,5272.039999999968,0,281,3103.499999999995,2.0,230.21000000000012,55.0,1020.2200000000006,0.0,0.0,453.75999999999993,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,Mid-value
2427,1,1,7.0,4.0,1.0,2.0,3.0,137.0,3.0,0.43,0.02,6971.399999999937,0,272,3360.839999999998,424.7200000000001,580.1300000000005,1207.7499999999998,554.1500000000004,18.47,5.63,247.20999999999995,35-44,A,50-74K,Homeowner,2 Adults Kids,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,2,1,6,Mid-value
762,1,0,7.0,2.0,5.0,0.0,0.0,119.0,0.0,0.0,0.0,6960.379999999899,1,735,2345.42,294.3700000000002,421.0300000000003,739.53,1499.120000000001,276.37000000000006,498.6699999999999,116.54999999999998,35-44,A,125-149K,Renter,Single Female,2,None/Unknown,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,7,High-value
1479,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6808.869999999941,0,586,2706.7499999999945,64.92000000000002,145.81999999999996,297.28999999999996,3111.9899999999957,0.0,3.51,62.400000000000006,45-54,U,15-24K,Probable Renter,Unknown,1,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,7,High-value
1707,1,1,4.0,3.0,1.0,0.0,1.0,61.0,1.0,0.25,0.02,5544.419999999948,0,624,2984.4099999999953,171.16000000000017,104.82000000000002,0.0,1703.2100000000025,29.62,10.11,97.53,35-44,B,25-34K,Unknown,Single Female,1,None/Unknown,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,7,High-value
256,1,1,8.0,4.0,3.0,1.0,19.0,130.0,19.0,2.38,0.15,8139.9699999998875,7,106,5323.629999999947,14.96,404.7300000000006,270.95,1343.4700000000016,30.26,0.0,285.6,25-34,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,4,Mid-value
1024,1,1,3.0,2.0,0.0,1.0,1.0,58.0,1.0,0.33,0.02,7875.959999999943,4,125,3967.6999999999957,540.31,468.4000000000003,251.14000000000001,860.7900000000005,0.0,5.51,1105.35,25-34,A,Under 15K,Homeowner,2 Adults Kids,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,4,Mid-value
1845,1,1,7.0,2.0,4.0,1.0,2.0,104.0,2.0,0.29,0.02,10715.739999999863,5,120,5716.109999999927,423.60000000000025,1512.6200000000026,60.0,1841.5500000000027,19.76,2.0,384.19,45-54,U,175-199K,Unknown,2 Adults Kids,3,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,4,Mid-value
1995,1,1,7.0,2.0,5.0,0.0,5.0,121.0,5.0,0.71,0.04,10650.389999999872,4,102,5041.219999999942,205.60000000000008,768.6800000000002,519.21,1513.5400000000013,1218.0000000000016,32.769999999999996,418.4699999999999,25-34,B,25-34K,Unknown,1 Adult Kids,3,2,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,Mid-value
2185,1,1,9.0,4.0,4.0,1.0,3.0,152.0,3.0,0.33,0.02,7480.899999999903,4,91,3623.8599999999833,42.529999999999994,240.77000000000007,0.0,1960.6700000000005,15.0,5.91,421.26,25-34,U,125-149K,Homeowner,2 Adults Kids,4,2,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,4,Mid-value
