household_key,received_campaign,redeemed_coupons,total_campaigns_received,TypeA,TypeB,TypeC,total_campaigns_engaged,total_coupons_received,total_coupons_redeemed,camp_conversion_rate,coupon_conversion_rate,revenue,recency,frequency,GROCERY_spend,DELI_spend,PRODUCE_spend,KIOSK-GAS_spend,DRUG GM_spend,NUTRITION_spend,SALAD BAR_spend,MEAT_spend,recency_cluster,frequency_cluster,revenue_cluster,rfm_score,segment,age_desc,marital_status_code,income_desc,homeowner_desc,hh_comp_desc,household_size_desc,kid_category_desc
1946,1,0,2.0,1.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,3312.45999999999,12,49,2040.4400000000066,7.98,426.63000000000034,45.14,286.0600000000001,76.59,0.0,229.42999999999998,3,0,1,4,Mid-value,25-34,U,75-99K,Unknown,Single Male,1,None/Unknown
1948,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1602.3200000000031,0,83,1024.029999999999,3.99,157.12,0.0,140.25,44.120000000000005,2.91,38.62999999999999,3,0,0,3,Low-value,35-44,U,50-74K,Homeowner,Single Female,1,None/Unknown
1949,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1658.9600000000041,5,54,887.4300000000009,61.38,95.83999999999996,0.0,147.59999999999997,12.99,17.4,253.37,3,0,0,3,Low-value,45-54,U,Under 15K,Unknown,Single Female,1,None/Unknown
1953,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2722.8099999999963,5,113,1161.1700000000023,99.30999999999999,510.71000000000106,0.0,112.1,3.99,0.0,434.7599999999999,3,1,1,5,Mid-value,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown
1955,1,0,11.0,3.0,7.0,1.0,0.0,179.0,0.0,0.0,0.0,7634.499999999915,7,156,4219.709999999969,44.18000000000001,689.8200000000005,562.53,1026.9000000000021,2.99,5.449999999999999,493.35,3,1,2,6,Mid-value,25-34,U,35-49K,Unknown,Single Male,1,None/Unknown
1962,1,0,2.0,0.0,2.0,0.0,0.0,31.0,0.0,0.0,0.0,3512.5499999999815,1,132,1837.1900000000057,62.67,228.09000000000017,131.66,155.56000000000003,61.66000000000001,26.29,342.85,3,1,1,5,Mid-value,65+,U,25-34K,Unknown,2 Adults No Kids,2,None/Unknown
1964,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1990.120000000002,3,68,1174.9600000000005,53.02,202.78000000000003,0.0,161.49,2.5,8.53,151.29999999999998,3,0,0,3,Low-value,65+,U,Under 15K,Renter,Single Male,1,None/Unknown
1965,1,1,7.0,3.0,4.0,0.0,4.0,96.0,4.0,0.57,0.04,4142.689999999979,3,163,1451.9600000000023,122.99000000000001,50.69000000000001,1422.6599999999999,682.1900000000006,0.0,6.449999999999999,136.12,3,1,1,5,Mid-value,25-34,A,50-74K,Homeowner,2 Adults Kids,3,1
1975,1,1,14.0,4.0,8.0,2.0,6.0,234.0,6.0,0.43,0.03,17548.270000000088,1,363,9077.15999999991,908.7399999999997,881.6600000000009,1274.5099999999998,2924.1899999999905,77.8,30.839999999999996,706.5500000000001,3,2,3,8,High-value,35-44,B,75-99K,Renter,Single Male,1,None/Unknown
1976,1,0,7.0,3.0,2.0,2.0,0.0,130.0,0.0,0.0,0.0,3546.8099999999827,1,165,2282.0400000000004,78.35,94.98,0.0,546.7099999999997,49.81000000000001,4.930000000000001,194.46999999999997,3,1,1,5,Mid-value,25-34,A,50-74K,Homeowner,2 Adults Kids,5+,3+
1979,1,0,3.0,2.0,1.0,0.0,0.0,65.0,0.0,0.0,0.0,1146.6700000000008,3,101,591.2600000000002,0.0,197.86000000000013,65.66,188.68000000000004,26.33,0.0,0.0,3,0,0,3,Low-value,45-54,U,150-174K,Unknown,2 Adults Kids,3,1
1980,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4443.149999999977,49,54,2513.1699999999983,130.98000000000002,256.18000000000006,237.16000000000003,437.45000000000033,4.0,81.98000000000002,389.29999999999995,2,0,1,3,Low-value,55-64,A,50-74K,Homeowner,Single Female,2,None/Unknown
1982,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,4213.849999999989,0,160,2101.3799999999987,66.05,543.6200000000006,29.0,213.29999999999998,41.879999999999995,0.0,19.93,3,1,1,5,Mid-value,25-34,U,100-124K,Unknown,Single Male,1,None/Unknown
1985,1,1,12.0,4.0,8.0,0.0,3.0,184.0,3.0,0.25,0.02,8605.359999999922,0,156,4716.159999999973,480.1500000000003,525.0500000000002,0.0,1374.5800000000008,22.930000000000003,79.4,384.2099999999999,3,1,2,6,Mid-value,25-34,U,50-74K,Unknown,Unknown,5+,3+
1989,1,1,3.0,2.0,1.0,0.0,8.0,45.0,8.0,2.67,0.18,3052.8699999999935,4,153,1538.830000000005,19.919999999999998,362.22,276.39,301.60999999999996,5.98,113.97999999999995,145.52,3,1,1,5,Mid-value,65+,U,15-24K,Homeowner,Single Female,1,None/Unknown
1990,1,1,3.0,3.0,0.0,0.0,10.0,48.0,10.0,3.33,0.21,4593.259999999983,9,131,2341.2100000000014,35.11,475.16,1094.5500000000002,192.02000000000004,0.0,0.0,55.77,3,1,1,5,Mid-value,35-44,A,125-149K,Homeowner,2 Adults Kids,5+,3+
1995,1,1,11.0,3.0,7.0,1.0,7.0,194.0,7.0,0.64,0.04,15332.42999999985,0,154,7136.8899999998985,418.1800000000003,1144.0600000000009,882.35,2072.3100000000013,1741.980000000004,44.80999999999999,626.6800000000001,3,1,3,7,High-value,25-34,B,25-34K,Unknown,1 Adult Kids,3,2
1997,1,0,4.0,2.0,2.0,0.0,0.0,66.0,0.0,0.0,0.0,4295.679999999961,0,67,2291.0399999999954,200.93,430.1300000000007,267.19,346.4200000000002,13.03,6.66,234.85000000000005,3,0,1,4,Mid-value,25-34,U,50-74K,Unknown,Single Male,1,None/Unknown
2002,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2465.1199999999963,24,63,1479.380000000002,48.18,168.69,150.79,133.65999999999997,8.780000000000001,0.0,255.21999999999997,3,0,1,4,Mid-value,35-44,U,35-49K,Homeowner,Single Female,1,None/Unknown
2004,1,1,10.0,3.0,5.0,2.0,16.0,173.0,16.0,1.6,0.09,10053.869999999886,0,248,5834.839999999927,268.80999999999995,183.14000000000001,0.0,1574.5500000000025,0.0,0.0,1080.3200000000013,3,1,2,6,Mid-value,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown
2006,1,1,5.0,4.0,1.0,0.0,1.0,85.0,1.0,0.2,0.01,4873.23999999997,0,111,3006.2099999999905,75.39,505.3900000000004,175.61,313.73,46.5,0.0,500.0100000000001,3,1,1,5,Mid-value,45-54,U,Under 15K,Unknown,Single Male,1,None/Unknown
2007,1,1,10.0,4.0,5.0,1.0,23.0,154.0,23.0,2.3,0.15,8887.749999999896,1,191,3997.8099999999818,256.18,492.3800000000008,1398.63,1687.730000000001,36.92,0.0,211.81,3,1,2,6,Mid-value,45-54,A,50-74K,Homeowner,2 Adults Kids,3,1
2011,1,1,3.0,3.0,0.0,0.0,2.0,48.0,2.0,0.67,0.04,1367.3400000000006,1,104,693.3699999999998,64.93999999999998,171.06000000000003,0.0,105.63000000000001,0.0,167.17999999999998,42.57,3,0,0,3,Low-value,45-54,U,75-99K,Homeowner,Single Male,1,None/Unknown
2012,1,0,6.0,3.0,3.0,0.0,0.0,84.0,0.0,0.0,0.0,8535.059999999972,6,303,3606.3600000000033,101.87999999999998,103.46000000000001,1150.07,1306.3000000000013,0.0,5.800000000000001,685.1599999999996,3,2,2,7,High-value,45-54,A,25-34K,Renter,Single Male,2,None/Unknown
2013,1,0,2.0,1.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,1182.470000000001,95,94,624.8499999999997,49.900000000000006,66.75,0.0,184.08,1.99,26.81,54.22,2,0,0,2,Low-value,19-24,U,25-34K,Unknown,Single Female,1,None/Unknown
2017,1,0,7.0,3.0,2.0,2.0,0.0,128.0,0.0,0.0,0.0,7106.619999999974,0,170,3378.1200000000044,67.92000000000002,595.8300000000005,1410.12,570.8200000000004,70.88000000000001,0.0,471.78000000000014,3,1,2,6,Mid-value,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
2018,1,0,3.0,2.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,4038.1499999999724,3,148,1992.0800000000033,522.1800000000003,578.8000000000004,0.0,248.06000000000003,29.690000000000005,3.23,225.39999999999998,3,1,1,5,Mid-value,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown
2020,1,0,6.0,3.0,2.0,1.0,0.0,106.0,0.0,0.0,0.0,8458.20999999989,6,252,4434.8999999999705,479.36999999999995,1016.0400000000011,0.0,736.25,282.3400000000001,22.42,457.10000000000025,3,1,2,6,Mid-value,35-44,A,100-124K,Unknown,2 Adults Kids,5+,3+
2023,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1805.6300000000022,1,109,898.5800000000003,0.0,17.99,5.2,206.75000000000003,399.7200000000001,0.0,62.32000000000001,3,1,0,4,Mid-value,45-54,U,35-49K,Homeowner,2 Adults Kids,3,1
2024,1,1,5.0,2.0,2.0,1.0,1.0,62.0,1.0,0.2,0.02,4956.989999999954,2,99,2208.8,74.41,322.3400000000002,491.0899999999999,1268.8500000000008,313.0500000000003,2.22,17.340000000000003,3,0,1,4,Mid-value,25-34,B,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown
2030,1,0,5.0,1.0,4.0,0.0,0.0,90.0,0.0,0.0,0.0,2628.099999999993,1,90,1360.9000000000024,138.30999999999997,292.63000000000017,51.11,304.9200000000001,18.44,24.22,154.09000000000003,3,0,1,4,Mid-value,35-44,B,75-99K,Homeowner,Single Female,1,None/Unknown
2040,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968.5099999999916,12,422,1003.9,31.04,41.64,326.27,1267.7200000000037,0.0,122.70999999999998,109.98000000000002,3,2,1,6,Mid-value,25-34,U,25-34K,Homeowner,Single Male,1,None/Unknown
2041,1,1,3.0,3.0,0.0,0.0,1.0,48.0,1.0,0.33,0.02,6406.98999999994,1,152,3500.2599999999848,150.14999999999998,365.98000000000036,408.0,412.6200000000001,180.15999999999994,0.0,892.6600000000003,3,1,2,6,Mid-value,35-44,B,35-49K,Renter,2 Adults No Kids,2,None/Unknown
2050,1,0,5.0,5.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,5193.219999999974,3,160,1763.2000000000028,235.1900000000001,271.1800000000002,1080.01,798.6900000000005,0.0,11.690000000000001,330.23999999999995,3,1,1,5,Mid-value,35-44,A,25-34K,Homeowner,2 Adults Kids,5+,3+
2053,1,0,5.0,3.0,2.0,0.0,0.0,69.0,0.0,0.0,0.0,3351.3399999999856,11,165,2008.7400000000036,113.39000000000001,128.36999999999995,15.0,526.5100000000002,25.42,10.68,191.14999999999998,3,1,1,5,Mid-value,45-54,A,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown
2057,1,1,2.0,2.0,0.0,0.0,1.0,32.0,1.0,0.5,0.03,3150.449999999993,0,125,1543.1600000000024,142.57,126.89,772.6400000000001,221.2200000000001,27.3,0.0,117.33000000000001,3,1,1,5,Mid-value,35-44,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
2058,1,0,7.0,5.0,2.0,0.0,0.0,126.0,0.0,0.0,0.0,5970.569999999934,0,167,2405.0299999999993,476.0500000000002,684.9300000000007,296.55,948.6600000000012,308.78000000000003,8.280000000000001,336.84999999999997,3,1,2,6,Mid-value,25-34,B,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown
2062,1,1,6.0,4.0,1.0,1.0,7.0,105.0,7.0,1.17,0.07,5357.619999999954,5,220,2469.4100000000008,74.42,596.2500000000005,193.02999999999997,634.8600000000001,5.48,1.78,712.1600000000007,3,1,1,5,Mid-value,25-34,U,25-34K,Unknown,2 Adults No Kids,2,None/Unknown
2063,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2591.429999999992,5,81,871.4400000000011,175.71000000000006,466.0200000000004,0.0,122.16999999999997,8.51,138.45,433.52,3,0,1,4,Mid-value,55-64,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
2064,1,1,3.0,3.0,0.0,0.0,2.0,48.0,2.0,0.67,0.04,5424.849999999933,0,271,2899.4999999999895,149.54000000000002,395.1900000000004,50.0,597.1200000000003,345.6900000000003,57.38,245.87,3,1,1,5,Mid-value,19-24,U,50-74K,Unknown,Single Female,1,None/Unknown
2068,1,0,4.0,2.0,2.0,0.0,0.0,69.0,0.0,0.0,0.0,2561.4000000000005,15,108,1366.090000000003,0.0,387.6200000000004,75.32,225.55000000000018,82.3,0.0,220.58000000000004,3,0,1,4,Mid-value,55-64,A,50-74K,Homeowner,Single Female,2,None/Unknown
2069,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2068.17,17,89,1013.1199999999998,91.39999999999999,130.75,10.0,211.47000000000008,0.0,30.740000000000002,207.12,3,0,0,3,Low-value,35-44,U,15-24K,Unknown,Single Female,1,None/Unknown
2070,1,0,7.0,3.0,3.0,1.0,0.0,115.0,0.0,0.0,0.0,9210.419999999966,1,635,4561.279999999986,114.50000000000001,541.9300000000004,265.12,1827.1400000000017,52.559999999999995,1.44,824.75,3,2,2,7,High-value,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown
2076,1,0,10.0,5.0,4.0,1.0,0.0,152.0,0.0,0.0,0.0,8297.939999999917,6,252,3632.94999999997,315.6800000000002,876.6800000000013,1579.96,842.9800000000009,12.46,21.759999999999998,320.62000000000006,3,1,2,6,Mid-value,25-34,A,100-124K,Homeowner,2 Adults Kids,3,1
2082,1,1,5.0,3.0,2.0,0.0,3.0,81.0,3.0,0.6,0.04,5082.409999999971,0,191,1732.4300000000035,206.59000000000006,395.7200000000005,1054.9899999999998,179.31000000000003,71.05,0.0,986.46,3,1,1,5,Mid-value,45-54,A,Under 15K,Homeowner,2 Adults Kids,3,1
2084,1,1,3.0,3.0,0.0,0.0,2.0,48.0,2.0,0.67,0.04,2937.9499999999985,6,132,1274.1000000000004,63.239999999999995,226.91,79.1,309.07000000000005,94.03,0.0,83.85000000000001,3,1,1,5,Mid-value,55-64,A,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown
2085,1,1,8.0,3.0,3.0,2.0,8.0,143.0,8.0,1.0,0.06,12894.569999999927,0,359,5743.399999999966,792.13,768.1600000000007,1202.0100000000002,1723.6600000000024,36.97,63.91000000000001,856.7800000000001,3,2,3,8,High-value,35-44,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
2086,1,0,6.0,2.0,4.0,0.0,0.0,96.0,0.0,0.0,0.0,6269.539999999932,1,575,3036.189999999994,146.63,869.9800000000008,78.09,782.9000000000002,83.25999999999999,15.79,332.70999999999987,3,2,2,7,High-value,45-54,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown
2087,1,1,7.0,3.0,4.0,0.0,6.0,119.0,6.0,0.86,0.05,7832.739999999921,7,227,3845.1299999999787,61.92000000000001,721.9100000000007,1201.6,820.4300000000007,13.15,0.0,355.44000000000005,3,1,2,6,Mid-value,45-54,B,100-124K,Homeowner,Unknown,1,None/Unknown
2088,1,1,10.0,5.0,4.0,1.0,2.0,148.0,2.0,0.2,0.01,4905.7099999999755,0,109,3078.1499999999974,252.2,366.3700000000003,0.0,405.97,6.98,9.03,450.7300000000001,3,1,1,5,Mid-value,25-34,U,35-49K,Unknown,Single Female,1,None/Unknown
2092,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2290.539999999999,152,122,1107.5500000000004,47.03000000000001,64.53999999999999,408.07,330.2400000000001,0.0,4.64,120.49000000000001,2,1,0,3,Low-value,35-44,A,Under 15K,Homeowner,1 Adult Kids,3,1
2094,1,1,2.0,1.0,1.0,0.0,3.0,18.0,3.0,1.5,0.17,3055.5199999999923,3,75,1614.3600000000026,57.300000000000004,299.92,0.0,179.5400000000001,32.22,3.42,564.11,3,0,1,4,Mid-value,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
2097,1,0,6.0,4.0,2.0,0.0,0.0,110.0,0.0,0.0,0.0,8823.829999999938,66,202,4179.949999999992,46.81,377.3600000000002,1968.95,250.96,10.0,3.67,725.3000000000002,2,1,2,5,Mid-value,35-44,A,15-24K,Homeowner,2 Adults Kids,5+,3+
2100,1,1,4.0,3.0,1.0,0.0,15.0,69.0,15.0,3.75,0.22,3185.3099999999918,2,71,1775.540000000004,31.39,336.3500000000003,28.91,92.37000000000002,1.89,0.0,701.7600000000001,3,0,1,4,Mid-value,65+,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
2102,1,0,3.0,2.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,3619.759999999981,0,106,1485.3700000000042,60.01,312.78000000000014,0.0,449.2800000000001,42.14,0.0,735.7999999999997,3,0,1,4,Mid-value,55-64,A,175-199K,Homeowner,2 Adults No Kids,2,None/Unknown
2107,1,0,4.0,2.0,2.0,0.0,0.0,83.0,0.0,0.0,0.0,3409.0599999999863,14,87,1760.050000000003,318.13000000000017,562.9100000000007,0.0,138.01999999999998,16.74,19.11,319.38,3,0,1,4,Mid-value,35-44,A,75-99K,Homeowner,2 Adults Kids,5+,3+
2110,1,0,11.0,4.0,7.0,0.0,0.0,173.0,0.0,0.0,0.0,12470.02999999983,7,222,3561.909999999984,516.2900000000004,2392.6799999999976,85.17,2642.9899999999902,968.4500000000007,11.93,363.37000000000006,3,1,3,7,High-value,35-44,A,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown
2111,1,1,5.0,3.0,2.0,0.0,1.0,74.0,1.0,0.2,0.01,2590.37,24,123,1298.0200000000013,0.0,115.13999999999999,255.82,509.61000000000007,0.0,9.33,275.94999999999993,3,1,1,5,Mid-value,45-54,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
2112,1,1,7.0,3.0,4.0,0.0,4.0,112.0,4.0,0.57,0.04,5116.149999999966,0,132,2378.5300000000047,86.74,761.7400000000017,172.29000000000002,486.06000000000034,1.49,8.45,876.4600000000003,3,1,1,5,Mid-value,45-54,A,35-49K,Homeowner,2 Adults Kids,5+,3+
2115,1,1,9.0,3.0,4.0,2.0,2.0,137.0,2.0,0.22,0.01,14774.859999999922,0,320,5917.319999999952,204.67000000000002,780.7700000000003,4533.12,1158.460000000001,12.08,0.0,743.22,3,2,3,8,High-value,35-44,A,150-174K,Homeowner,2 Adults Kids,5+,3+
2116,1,0,7.0,2.0,4.0,1.0,0.0,111.0,0.0,0.0,0.0,12228.089999999935,3,224,6139.469999999938,247.91000000000014,1380.5800000000017,1139.0499999999997,1474.1800000000012,338.8400000000001,7.449999999999999,480.56,3,1,3,7,High-value,35-44,A,75-99K,Homeowner,2 Adults Kids,5+,3+
2119,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2295.16,7,44,1273.6600000000005,19.97,109.04,345.41,53.28,0.0,0.0,140.46,3,0,0,3,Low-value,25-34,U,50-74K,Homeowner,Single Male,1,None/Unknown
2121,1,0,4.0,2.0,2.0,0.0,0.0,83.0,0.0,0.0,0.0,5582.789999999953,1,143,2376.090000000002,127.44999999999997,478.8000000000007,1180.35,472.61000000000035,18.450000000000003,0.0,404.80999999999995,3,1,1,5,Mid-value,55-64,B,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
2123,1,1,3.0,3.0,0.0,0.0,10.0,48.0,10.0,3.33,0.21,4332.44999999997,1,59,2433.2600000000025,175.72,506.15000000000015,0.0,294.7600000000001,0.89,4.47,141.6,3,0,1,4,Mid-value,45-54,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
2124,1,1,8.0,4.0,4.0,0.0,20.0,112.0,20.0,2.5,0.18,7859.409999999956,0,240,2813.619999999992,35.01,598.6400000000001,2497.3599999999997,1280.6700000000037,64.29000000000002,3.67,321.22000000000014,3,1,2,6,Mid-value,25-34,A,50-74K,Homeowner,2 Adults Kids,4,2
2129,1,0,8.0,3.0,5.0,0.0,0.0,116.0,0.0,0.0,0.0,7164.989999999951,4,163,3832.849999999992,166.86,393.83000000000044,419.12,524.4099999999999,6.9799999999999995,15.74,423.8700000000001,3,1,2,6,Mid-value,25-34,U,35-49K,Unknown,1 Adult Kids,2,1
2130,1,1,3.0,3.0,0.0,0.0,15.0,48.0,15.0,5.0,0.31,6060.3899999999385,6,97,3601.4099999999844,217.41000000000008,604.4100000000007,67.59,468.1600000000001,55.910000000000004,0.0,429.33,3,0,2,5,Mid-value,25-34,B,50-74K,Homeowner,Single Female,1,None/Unknown
2133,1,0,7.0,3.0,3.0,1.0,0.0,124.0,0.0,0.0,0.0,6759.919999999924,2,141,3755.879999999976,330.2100000000001,376.94000000000017,679.3899999999999,533.1500000000007,6.88,11.46,401.09,3,1,2,6,Mid-value,55-64,A,100-124K,Unknown,2 Adults No Kids,2,None/Unknown
2134,1,1,9.0,5.0,3.0,1.0,1.0,112.0,1.0,0.11,0.01,9129.829999999884,0,89,3982.8199999999783,26.53,1389.9600000000019,0.0,1564.020000000002,244.58000000000007,0.0,852.64,3,0,2,5,Mid-value,35-44,U,35-49K,Unknown,Single Female,1,None/Unknown
2140,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.8900000000026,59,51,690.6200000000003,41.00000000000001,256.9100000000001,43.09,139.21999999999997,6.6899999999999995,73.72,108.37,2,0,0,2,Low-value,65+,A,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown
2147,1,1,4.0,3.0,1.0,0.0,9.0,63.0,9.0,2.25,0.14,5706.009999999955,1,96,2884.7799999999966,308.81000000000006,979.6099999999999,256.11,244.80000000000004,145.68000000000004,0.0,457.4700000000001,3,0,2,5,Mid-value,25-34,A,75-99K,Homeowner,2 Adults Kids,3,1
2148,1,1,5.0,5.0,0.0,0.0,2.0,80.0,2.0,0.4,0.02,3263.9199999999905,0,124,1950.4500000000028,251.84000000000006,238.93,24.8,134.65,0.0,10.370000000000001,270.37000000000006,3,1,1,5,Mid-value,55-64,A,35-49K,Homeowner,2 Adults Kids,4,2
2154,1,0,3.0,2.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,2523.339999999994,2,120,1198.0800000000008,36.18000000000001,476.26000000000033,180.60999999999999,148.71000000000004,18.25,10.09,51.830000000000005,3,1,1,5,Mid-value,45-54,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
2156,1,1,6.0,3.0,3.0,0.0,1.0,100.0,1.0,0.17,0.01,5874.4599999999555,8,108,3521.519999999987,64.14,259.11000000000007,853.4800000000001,162.87,17.16,2.94,460.9,3,0,2,5,Mid-value,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
2158,1,1,1.0,1.0,0.0,0.0,6.0,16.0,6.0,6.0,0.38,3194.1699999999955,2,131,1267.6399999999994,47.39999999999999,292.7200000000001,1081.6799999999998,115.19999999999999,16.82,0.0,127.71999999999998,3,1,1,5,Mid-value,25-34,B,50-74K,Probable Renter,Single Female,1,None/Unknown
2162,1,1,7.0,3.0,3.0,1.0,1.0,82.0,1.0,0.14,0.01,13923.44999999995,1,180,5612.149999999986,162.43,297.18000000000006,1637.6000000000006,5433.809999999987,5.98,3.79,19.32,3,1,3,7,High-value,45-54,U,75-99K,Homeowner,Unknown,1,None/Unknown
2168,1,1,7.0,5.0,2.0,0.0,5.0,118.0,5.0,0.71,0.04,5666.659999999936,0,197,2387.1500000000037,143.04000000000002,609.170000000001,0.0,499.84000000000043,2.99,0.6,880.7299999999999,3,1,2,6,Mid-value,35-44,U,50-74K,Unknown,Single Female,1,None/Unknown
2172,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2408.109999999995,6,99,1584.780000000002,70.53,270.36000000000007,0.0,137.39999999999992,22.340000000000003,0.0,86.46000000000001,3,0,1,4,Mid-value,25-34,A,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown
2173,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2177.520000000001,1,86,1247.3200000000015,34.33,103.92999999999996,28.65,366.3800000000001,0.0,20.66,77.2,3,0,0,3,Low-value,25-34,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown
2179,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1452.2900000000013,0,46,474.90999999999985,61.81000000000002,101.97999999999996,52.019999999999996,301.32,10.47,16.6,182.96000000000004,3,0,0,3,Low-value,45-54,A,35-49K,Homeowner,2 Adults Kids,3,1
2181,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3074.449999999995,9,55,1565.5100000000023,216.53,291.2600000000002,0.0,218.81,16.78,39.84,240.01999999999998,3,0,1,4,Mid-value,55-64,A,100-124K,Homeowner,2 Adults Kids,3,1
2182,1,0,4.0,4.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,1530.5200000000011,12,85,997.6400000000009,110.23,20.39,0.0,36.17000000000001,29.900000000000002,28.21,182.92999999999998,3,0,0,3,Low-value,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
2183,1,0,5.0,4.0,1.0,0.0,0.0,83.0,0.0,0.0,0.0,4093.1199999999826,5,173,1434.5100000000023,31.150000000000002,423.50000000000006,957.8799999999999,486.8300000000003,43.53,4.2700000000000005,278.3500000000001,3,1,1,5,Mid-value,65+,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown
2184,1,0,5.0,2.0,2.0,1.0,0.0,92.0,0.0,0.0,0.0,5094.7999999999565,4,260,2548.99,112.16999999999997,210.39999999999998,643.9300000000001,851.5200000000012,44.550000000000004,105.28,91.1,3,1,1,5,Mid-value,25-34,U,50-74K,Unknown,Single Female,1,None/Unknown
2185,1,1,12.0,5.0,6.0,1.0,3.0,207.0,3.0,0.25,0.01,8550.7299999999,1,106,4135.349999999978,42.529999999999994,299.9300000000002,0.0,2202.8999999999974,17.89,5.91,474.03999999999996,3,0,2,5,Mid-value,25-34,U,125-149K,Homeowner,2 Adults Kids,4,2
2186,1,0,5.0,2.0,3.0,0.0,0.0,70.0,0.0,0.0,0.0,5469.529999999944,9,113,2985.649999999993,153.63000000000002,270.4300000000002,0.0,627.4400000000002,2.0,17.049999999999997,820.4000000000004,3,1,1,5,Mid-value,35-44,U,25-34K,Unknown,Single Female,1,None/Unknown
2188,1,0,5.0,3.0,2.0,0.0,0.0,72.0,0.0,0.0,0.0,3917.339999999986,2,129,1648.3700000000044,718.1000000000001,261.58000000000004,214.45999999999998,461.7500000000002,1.67,66.33,95.39,3,1,1,5,Mid-value,65+,B,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
2190,1,0,8.0,3.0,4.0,1.0,0.0,140.0,0.0,0.0,0.0,9520.849999999933,0,225,3908.3799999999906,618.0100000000001,582.1700000000006,2396.3600000000006,702.4900000000002,9.98,0.0,416.6999999999999,3,1,2,6,Mid-value,35-44,A,50-74K,Homeowner,2 Adults Kids,4,2
2193,1,0,10.0,5.0,5.0,0.0,0.0,159.0,0.0,0.0,0.0,9155.00999999986,8,117,4701.33999999996,147.48,1076.6700000000017,485.98,1257.1800000000019,215.97999999999993,11.79,368.7000000000001,3,1,2,6,Mid-value,25-34,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
